ULTIMA_COMPRA;REFERENCIA;RECENCIA_DIAS;IMPORTE_VENTA;FRECUENCIA
2010-10-21 14:29:00;2010-12-31;70;9839.550000000003;119
2010-10-14 12:05:00;2010-12-31;77;1362.63;74
2010-11-01 13:46:00;2010-12-31;59;1136.89;63
2010-06-11 10:30:00;2010-12-31;202;787.9900000000001;49
2010-11-08 15:12:00;2010-12-31;52;2578.129999999999;129
2010-05-27 11:41:00;2010-12-31;217;71.95;4
2010-10-21 14:03:00;2010-12-31;70;368.75;5
2010-07-15 08:47:00;2010-12-31;168;1182.38;57
2010-12-02 12:09:00;2010-12-31;28;7503.109999999994;324
2010-11-23 09:13:00;2010-12-31;37;1253.1800000000005;73
2010-11-24 13:21:00;2010-12-31;36;239.86999999999998;16
2010-06-27 13:29:00;2010-12-31;186;454.66;32
2010-04-14 11:20:00;2010-12-31;260;1545.380000000001;94
2010-11-25 16:36:00;2010-12-31;35;732.9100000000002;39
2010-08-18 10:33:00;2010-12-31;134;961.9;22
2010-11-24 15:32:00;2010-12-31;36;816.5599999999998;33
2010-11-04 11:48:00;2010-12-31;56;5630.169999999994;118
2010-12-09 13:47:00;2010-12-31;21;2314.219999999999;374
2010-09-15 17:07:00;2010-12-31;106;1363.540000000001;244
2010-04-19 11:31:00;2010-12-31;255;228.96;1
2010-11-10 16:07:00;2010-12-31;50;514.2199999999996;138
2010-10-10 16:02:00;2010-12-31;81;220.44;14
2010-05-27 10:03:00;2010-12-31;217;496.16;29
2010-12-20 10:48:00;2010-12-31;10;1580.5400000000004;94
2010-08-08 12:21:00;2010-12-31;144;293.09999999999997;45
2010-11-26 16:31:00;2010-12-31;34;6211.419999999989;383
2010-05-18 16:27:00;2010-12-31;226;348.59000000000003;27
2010-11-14 14:54:00;2010-12-31;46;148.33;9
2010-07-27 13:25:00;2010-12-31;156;24.75;1
2010-10-28 09:46:00;2010-12-31;63;94.91999999999999;6
2010-11-25 10:29:00;2010-12-31;35;311.14000000000004;12
2010-12-09 13:59:00;2010-12-31;21;1742.2600000000014;119
2010-09-07 12:38:00;2010-12-31;114;653.31;39
2010-12-15 16:03:00;2010-12-31;15;2772.6600000000003;96
2010-12-17 10:32:00;2010-12-31;13;8789.259999999998;139
2010-02-12 11:54:00;2010-12-31;321;247.50000000000003;19
2010-10-25 11:45:00;2010-12-31;66;233.35;15
2010-02-23 13:03:00;2010-12-31;310;217.2399999999999;53
2010-10-15 09:33:00;2010-12-31;76;6669.969999999993;341
2010-12-08 13:55:00;2010-12-31;22;4753.619999999997;258
2010-12-02 16:51:00;2010-12-31;28;5319.540000000001;9
2010-12-06 12:21:00;2010-12-31;24;3206.459999999998;171
2010-05-23 12:14:00;2010-12-31;221;650.1600000000001;38
2010-12-06 11:42:00;2010-12-31;24;348.3;11
2010-06-02 13:50:00;2010-12-31;211;93.6;5
2010-07-27 14:39:00;2010-12-31;156;2310.3800000000006;104
2010-04-08 11:11:00;2010-12-31;266;524.21;34
2010-08-18 11:38:00;2010-12-31;134;1634.64;45
2010-12-23 14:40:00;2010-12-31;7;49309.67999999992;1919
2010-12-20 12:51:00;2010-12-31;10;1973.4300000000007;114
2010-10-22 12:19:00;2010-12-31;69;492.4799999999999;26
2010-01-31 15:55:00;2010-12-31;333;129.75;5
2010-09-28 18:11:00;2010-12-31;93;3961.4199999999983;214
2010-08-20 13:10:00;2010-12-31;132;711.18;41
2010-05-26 10:01:00;2010-12-31;218;434.5999999999999;29
2010-01-07 14:37:00;2010-12-31;357;140.22000000000003;8
2010-11-09 13:14:00;2010-12-31;51;1439.7200000000005;176
2010-04-09 15:22:00;2010-12-31;265;670.5899999999996;47
2010-10-28 09:05:00;2010-12-31;63;107.24000000000002;8
2010-11-30 11:24:00;2010-12-31;30;1616.2700000000007;80
2010-07-28 09:42:00;2010-12-31;155;767.9099999999999;44
2010-12-08 14:43:00;2010-12-31;22;6553.740000000002;189
2010-11-03 12:39:00;2010-12-31;57;240.5;15
2010-10-24 15:29:00;2010-12-31;67;373.02;21
2010-01-31 14:25:00;2010-12-31;333;283.4299999999999;60
2010-10-14 14:04:00;2010-12-31;77;1253.7700000000002;138
2010-05-27 10:27:00;2010-12-31;217;105.50000000000001;7
2010-09-16 16:41:00;2010-12-31;105;382.2;7
2010-10-10 13:55:00;2010-12-31;81;343.69999999999993;20
2010-12-08 15:25:00;2010-12-31;22;1363.6000000000004;41
2010-12-01 13:33:00;2010-12-31;29;663.2500000000001;35
2010-12-05 11:49:00;2010-12-31;25;2052.850000000002;198
2010-06-09 11:28:00;2010-12-31;204;114.94999999999999;37
2010-12-07 11:49:00;2010-12-31;23;2424.990000000002;295
2010-04-15 16:24:00;2010-12-31;259;284.4;3
2010-12-14 11:26:00;2010-12-31;16;1063.990000000002;351
2010-12-09 10:04:00;2010-12-31;21;8501.639999999992;567
2010-02-15 10:47:00;2010-12-31;318;181.35;16
2010-12-13 09:52:00;2010-12-31;17;689.07;10
2010-09-17 10:37:00;2010-12-31;104;302.33;17
2010-12-02 12:28:00;2010-12-31;28;1004.1100000000002;51
2010-11-01 10:44:00;2010-12-31;59;2242.8099999999995;104
2010-12-16 15:59:00;2010-12-31;14;1892.11;102
2010-10-17 15:05:00;2010-12-31;74;2418.119999999999;144
2010-11-10 15:52:00;2010-12-31;50;275.79999999999995;4
2010-08-04 13:54:00;2010-12-31;148;5938.299999999999;56
2010-10-25 12:08:00;2010-12-31;66;1352.9600000000003;50
2010-02-15 13:14:00;2010-12-31;318;59.400000000000006;1
2010-09-15 14:52:00;2010-12-31;106;4009.6600000000003;30
2010-12-15 10:40:00;2010-12-31;15;1542.58;85
2010-03-25 12:03:00;2010-12-31;280;139.32000000000002;7
2010-01-18 15:38:00;2010-12-31;346;60.959999999999994;6
2010-11-22 08:55:00;2010-12-31;38;1211.75;21
2010-09-03 11:30:00;2010-12-31;118;246.5;12
2010-12-16 13:02:00;2010-12-31;14;2666.0099999999993;130
2010-12-09 15:01:00;2010-12-31;21;1577.2799999999997;10
2010-10-12 13:32:00;2010-12-31;79;1293.7200000000003;16
2010-11-30 09:46:00;2010-12-31;30;6254.639999999992;290
2010-12-15 11:34:00;2010-12-31;15;1688.9499999999998;97
2010-11-12 12:28:00;2010-12-31;48;625.2;9
2010-08-04 16:05:00;2010-12-31;148;468.6499999999998;20
2010-11-04 19:23:00;2010-12-31;56;2233.8;5
2010-11-08 15:19:00;2010-12-31;52;1216.66;77
2010-05-04 15:04:00;2010-12-31;240;289.87;12
2010-12-14 15:50:00;2010-12-31;16;1715.0699999999997;79
2010-05-21 11:34:00;2010-12-31;223;471.64;21
2010-12-16 12:46:00;2010-12-31;14;3393.52;155
2010-05-05 09:04:00;2010-12-31;239;508.20000000000005;2
2010-10-15 12:00:00;2010-12-31;76;586.0999999999999;15
2010-09-13 13:42:00;2010-12-31;108;216.94999999999996;14
2010-11-17 12:58:00;2010-12-31;43;1203.7700000000007;89
2010-08-05 12:21:00;2010-12-31;147;75.12;3
2010-11-29 11:03:00;2010-12-31;31;257.06;16
2010-05-12 15:56:00;2010-12-31;232;310.73999999999995;22
2010-09-12 13:10:00;2010-12-31;109;465.1599999999998;69
2010-05-20 09:53:00;2010-12-31;224;1234.88;40
2010-01-17 11:33:00;2010-12-31;347;2285.3;9
2010-08-18 09:48:00;2010-12-31;134;588.5000000000001;36
2010-10-10 13:38:00;2010-12-31;81;452.32;69
2010-10-01 15:46:00;2010-12-31;90;513.3799999999999;40
2010-11-19 13:21:00;2010-12-31;41;2613.9299999999994;250
2010-11-25 17:00:00;2010-12-31;35;1522.2700000000002;114
2010-05-07 09:21:00;2010-12-31;237;223.39;12
2010-09-02 17:17:00;2010-12-31;119;214.44000000000003;16
2010-11-04 18:13:00;2010-12-31;56;1944.5699999999995;144
2010-12-05 13:55:00;2010-12-31;25;1579.4200000000014;328
2010-11-17 13:46:00;2010-12-31;43;484.5299999999999;27
2010-08-29 10:42:00;2010-12-31;123;954.7499999999999;36
2010-07-25 12:44:00;2010-12-31;158;153.24;2
2010-06-16 14:34:00;2010-12-31;197;149.57000000000002;6
2010-11-30 15:46:00;2010-12-31;30;1525.5800000000004;79
2010-03-09 10:45:00;2010-12-31;296;193.29;12
2010-10-31 10:38:00;2010-12-31;60;1269.0499999999997;57
2010-11-08 15:50:00;2010-12-31;52;952.64;44
2010-08-22 12:45:00;2010-12-31;130;1939.0200000000002;264
2010-04-28 15:00:00;2010-12-31;246;171.0;9
2010-11-28 11:59:00;2010-12-31;32;283.5200000000001;79
2010-06-30 13:06:00;2010-12-31;183;337.71;20
2010-02-03 13:29:00;2010-12-31;330;294.16999999999996;21
2010-10-01 13:40:00;2010-12-31;90;233.20999999999998;63
2010-11-14 15:14:00;2010-12-31;46;1260.38;144
2010-12-12 14:21:00;2010-12-31;18;307.68999999999994;41
2010-04-21 12:43:00;2010-12-31;253;38.25;2
2010-12-15 15:34:00;2010-12-31;15;1439.2199999999996;156
2010-11-02 19:50:00;2010-12-31;58;208.79999999999998;6
2010-10-18 15:25:00;2010-12-31;73;202.83;7
2010-12-20 16:08:00;2010-12-31;10;216.76;58
2010-09-05 12:31:00;2010-12-31;116;429.7;2
2010-09-20 10:23:00;2010-12-31;101;502.44999999999993;30
2010-12-15 12:06:00;2010-12-31;15;5732.080000000001;172
2010-11-15 12:50:00;2010-12-31;45;492.2700000000001;115
2010-11-12 09:39:00;2010-12-31;48;962.9700000000001;56
2010-09-27 10:09:00;2010-12-31;94;335.7;19
2010-05-13 09:35:00;2010-12-31;231;63.419999999999995;4
2010-11-24 14:39:00;2010-12-31;36;847.0799999999999;85
2010-09-21 09:14:00;2010-12-31;100;274.8;3
2010-04-23 11:14:00;2010-12-31;251;163.10000000000002;20
2010-11-24 15:17:00;2010-12-31;36;2209.9799999999996;79
2010-02-28 10:37:00;2010-12-31;305;368.4;2
2010-05-13 18:49:00;2010-12-31;231;583.56;25
2010-08-31 11:04:00;2010-12-31;121;5373.499999999998;170
2010-11-03 14:52:00;2010-12-31;57;1993.3400000000004;38
2010-12-16 10:10:00;2010-12-31;14;3936.16;52
2010-11-19 13:24:00;2010-12-31;41;628.3900000000001;202
2010-06-17 16:16:00;2010-12-31;196;372.19000000000005;20
2010-12-01 13:23:00;2010-12-31;29;3244.76;76
2010-06-30 13:15:00;2010-12-31;183;102.0;1
2010-01-29 12:07:00;2010-12-31;335;231.32000000000002;14
2010-09-09 11:59:00;2010-12-31;112;340.6;9
2010-11-04 11:48:00;2010-12-31;56;1285.3300000000006;64
2010-10-05 13:11:00;2010-12-31;86;217.59999999999997;28
2010-11-15 12:43:00;2010-12-31;45;2313.1800000000026;353
2010-08-18 16:54:00;2010-12-31;134;1563.0600000000004;187
2010-11-25 13:46:00;2010-12-31;35;246.49999999999997;20
2010-03-18 13:16:00;2010-12-31;287;146.14;22
2010-11-22 13:15:00;2010-12-31;38;7123.189999999993;102
2010-12-08 14:46:00;2010-12-31;22;10283.179999999993;413
2010-10-31 11:15:00;2010-12-31;60;402.49999999999983;70
2010-12-06 14:55:00;2010-12-31;24;4537.940000000004;176
2010-12-12 10:57:00;2010-12-31;18;147.09000000000003;70
2010-07-07 12:02:00;2010-12-31;176;371.02;56
2010-11-23 12:48:00;2010-12-31;37;1060.7699999999995;114
2010-11-24 14:48:00;2010-12-31;36;166.50999999999996;29
2010-12-15 12:01:00;2010-12-31;15;311.78000000000003;31
2010-12-09 09:23:00;2010-12-31;21;14305.829999999996;269
2010-12-14 12:17:00;2010-12-31;16;2874.109999999999;143
2010-11-17 13:39:00;2010-12-31;43;171.80999999999997;7
2010-11-25 19:36:00;2010-12-31;35;2032.8399999999995;221
2010-11-21 14:35:00;2010-12-31;39;344.60999999999996;37
2010-11-04 18:40:00;2010-12-31;56;4106.49;220
2010-11-16 15:27:00;2010-12-31;44;15774.45;183
2010-04-12 09:19:00;2010-12-31;262;151.4;8
2010-12-01 13:17:00;2010-12-31;29;783.7100000000004;138
2010-12-20 14:15:00;2010-12-31;10;3069.3999999999983;175
2010-12-10 13:44:00;2010-12-31;20;1438.1799999999998;155
2010-07-15 11:10:00;2010-12-31;168;311.3699999999999;35
2010-12-16 16:45:00;2010-12-31;14;2547.320000000003;421
2010-10-31 14:09:00;2010-12-31;60;551.4199999999998;59
2010-10-26 16:31:00;2010-12-31;65;259.09000000000003;16
2010-06-20 10:49:00;2010-12-31;193;3358.4;14
2010-11-29 11:10:00;2010-12-31;31;247.38;16
2010-07-15 13:32:00;2010-12-31;168;377.7200000000001;113
2010-09-06 11:28:00;2010-12-31;115;114.98000000000003;30
2010-12-02 12:47:00;2010-12-31;28;4970.259999999998;324
2010-12-03 17:28:00;2010-12-31;27;270.65999999999997;62
2010-04-12 11:51:00;2010-12-31;262;1079.1;12
2010-12-12 13:26:00;2010-12-31;18;5295.359999999988;660
2010-04-23 12:20:00;2010-12-31;251;158.08999999999997;23
2010-10-14 16:54:00;2010-12-31;77;652.7;47
2010-11-26 11:14:00;2010-12-31;34;1257.0199999999995;154
2010-11-10 14:04:00;2010-12-31;50;1274.0200000000004;122
2010-03-26 16:17:00;2010-12-31;279;162.39999999999998;13
2010-12-13 12:26:00;2010-12-31;17;7346.310000000001;823
2010-03-10 15:25:00;2010-12-31;295;214.12999999999997;25
2010-05-20 14:06:00;2010-12-31;224;1109.3999999999996;62
2010-11-07 10:15:00;2010-12-31;53;153.51999999999998;10
2010-11-21 10:40:00;2010-12-31;39;1133.7999999999997;65
2010-12-23 09:55:00;2010-12-31;7;312.87;6
2010-12-16 11:27:00;2010-12-31;14;1736.7499999999982;168
2010-09-02 15:52:00;2010-12-31;119;70.74000000000001;4
2010-11-12 12:11:00;2010-12-31;48;89.65000000000002;7
2010-11-14 10:46:00;2010-12-31;46;2210.6400000000017;111
2010-12-17 16:53:00;2010-12-31;13;6210.159999999994;577
2010-11-18 14:25:00;2010-12-31;42;3282.9399999999973;562
2010-11-24 13:16:00;2010-12-31;36;1515.8100000000004;141
2010-03-31 13:40:00;2010-12-31;274;321.6499999999999;67
2010-12-16 12:48:00;2010-12-31;14;1406.6000000000006;364
2010-03-30 12:50:00;2010-12-31;275;30.1;3
2010-11-21 15:38:00;2010-12-31;39;953.9000000000005;120
2010-11-28 11:00:00;2010-12-31;32;1381.1899999999998;229
2010-12-21 09:48:00;2010-12-31;9;3668.8199999999943;443
2010-11-28 15:04:00;2010-12-31;32;107.86000000000003;46
2010-11-05 11:34:00;2010-12-31;55;552.3900000000001;101
2010-04-26 11:00:00;2010-12-31;248;1139.1;38
2010-12-23 09:59:00;2010-12-31;7;953.2800000000001;8
2010-01-31 12:19:00;2010-12-31;333;579.6;4
2010-11-22 14:49:00;2010-12-31;38;1496.6000000000001;87
2010-05-06 09:23:00;2010-12-31;238;217.9;7
2010-08-09 12:27:00;2010-12-31;143;357.6;4
2010-12-09 16:10:00;2010-12-31;21;2125.7700000000013;120
2010-05-13 13:10:00;2010-12-31;231;238.8;15
2010-10-08 09:20:00;2010-12-31;83;307.34;22
2010-09-20 10:15:00;2010-12-31;101;488.3199999999999;31
2010-10-07 14:30:00;2010-12-31;84;1199.3100000000002;71
2010-12-16 14:27:00;2010-12-31;14;7929.539999999991;460
2010-12-14 11:10:00;2010-12-31;16;1823.8900000000003;69
2010-03-01 16:02:00;2010-12-31;304;40.0;2
2010-12-01 13:38:00;2010-12-31;29;933.4200000000002;56
2010-11-14 15:27:00;2010-12-31;46;2310.83;68
2010-06-14 11:55:00;2010-12-31;199;1604.21;96
2010-10-20 10:10:00;2010-12-31;71;692.3;45
2010-11-21 11:35:00;2010-12-31;39;1405.83;51
2010-04-08 12:51:00;2010-12-31;266;433.7199999999999;27
2010-09-28 10:46:00;2010-12-31;93;3147.3599999999988;81
2010-12-15 16:26:00;2010-12-31;15;10818.919999999991;458
2010-09-27 13:10:00;2010-12-31;94;317.10999999999996;13
2010-11-08 16:07:00;2010-12-31;52;828.5500000000002;42
2010-12-16 14:34:00;2010-12-31;14;813.6700000000002;60
2010-10-08 14:35:00;2010-12-31;83;4143.049999999998;241
2010-11-11 10:19:00;2010-12-31;49;1828.8200000000006;79
2010-11-28 12:23:00;2010-12-31;32;1702.1399999999999;107
2010-10-14 17:16:00;2010-12-31;77;391.71999999999997;31
2010-09-08 14:14:00;2010-12-31;113;566.8999999999999;24
2010-12-08 09:51:00;2010-12-31;22;2814.9199999999996;164
2010-09-15 13:46:00;2010-12-31;106;2240.900000000001;77
2010-03-05 14:30:00;2010-12-31;300;295.05;20
2010-03-07 14:52:00;2010-12-31;298;596.6700000000001;39
2010-07-18 13:54:00;2010-12-31;165;4160.569999999998;170
2010-11-21 15:30:00;2010-12-31;39;311.1;19
2010-11-09 08:58:00;2010-12-31;51;100.35;2
2010-09-28 15:10:00;2010-12-31;93;719.8199999999999;32
2010-10-22 08:24:00;2010-12-31;69;285.34999999999997;17
2010-11-26 11:52:00;2010-12-31;34;2265.2;25
2010-09-14 09:05:00;2010-12-31;107;639.7599999999998;44
2010-12-19 15:44:00;2010-12-31;11;12752.41000000001;363
2010-12-15 14:45:00;2010-12-31;15;2677.1099999999997;163
2010-10-21 18:36:00;2010-12-31;70;443.1599999999999;16
2010-12-02 16:59:00;2010-12-31;28;716.7700000000002;67
2010-10-20 15:09:00;2010-12-31;71;169.0;11
2010-12-07 10:06:00;2010-12-31;23;1864.35;11
2010-07-06 10:41:00;2010-12-31;177;553.8799999999999;36
2010-10-15 13:42:00;2010-12-31;76;612.76;28
2010-11-17 15:14:00;2010-12-31;43;1082.5999999999997;83
2010-12-02 10:53:00;2010-12-31;28;1383.9200000000005;65
2010-11-18 10:51:00;2010-12-31;42;226.04000000000002;10
2010-12-09 09:49:00;2010-12-31;21;1421.43;81
2010-11-25 08:21:00;2010-12-31;35;906.1500000000002;39
2010-02-16 16:47:00;2010-12-31;317;177.88000000000002;8
2010-09-16 18:09:00;2010-12-31;105;867.5999999999998;53
2010-10-24 14:08:00;2010-12-31;67;1773.1100000000015;172
2010-08-24 16:14:00;2010-12-31;128;632.94;67
2010-06-01 15:34:00;2010-12-31;212;152.15;7
2010-09-14 11:08:00;2010-12-31;107;3533.77;132
2010-10-18 12:46:00;2010-12-31;73;4039.1699999999973;215
2010-10-31 14:14:00;2010-12-31;60;218.35;14
2010-10-14 15:19:00;2010-12-31;77;648.4000000000002;39
2010-11-09 14:38:00;2010-12-31;51;1541.1899999999996;85
2010-12-08 14:43:00;2010-12-31;22;3341.289999999998;199
2010-11-25 15:07:00;2010-12-31;35;1563.5400000000004;35
2010-04-19 15:30:00;2010-12-31;255;318.23999999999995;25
2010-08-23 12:01:00;2010-12-31;129;330.79;16
2010-06-10 18:51:00;2010-12-31;203;64.55;3
2010-09-15 13:43:00;2010-12-31;106;55.98000000000001;17
2010-10-15 13:50:00;2010-12-31;76;90.0;1
2010-10-17 12:06:00;2010-12-31;74;190.57;27
2010-12-13 09:57:00;2010-12-31;17;370.43000000000006;21
2010-11-10 12:26:00;2010-12-31;50;272.7;7
2010-02-18 14:37:00;2010-12-31;315;37.5;1
2010-12-14 09:39:00;2010-12-31;16;4820.869999999999;85
2010-04-21 10:36:00;2010-12-31;253;721.0599999999998;37
2010-10-12 10:24:00;2010-12-31;79;1170.1100000000004;53
2010-01-19 09:10:00;2010-12-31;345;246.75;14
2010-03-25 17:38:00;2010-12-31;280;46.2;2
2010-08-20 14:50:00;2010-12-31;132;140.39;30
2010-07-25 15:00:00;2010-12-31;158;1524.3400000000013;90
2010-12-05 11:12:00;2010-12-31;25;1365.1600000000008;149
2010-04-29 18:31:00;2010-12-31;245;194.59999999999997;21
2010-10-18 17:05:00;2010-12-31;73;898.8700000000005;110
2010-06-01 12:14:00;2010-12-31;212;420.25;25
2010-11-25 18:04:00;2010-12-31;35;2144.5499999999997;103
2010-12-08 15:16:00;2010-12-31;22;581.38;33
2010-09-12 14:22:00;2010-12-31;109;453.92999999999995;14
2010-06-02 09:56:00;2010-12-31;211;658.02;38
2010-12-05 12:26:00;2010-12-31;25;2270.930000000001;216
2010-10-14 18:02:00;2010-12-31;77;456.70000000000005;17
2010-06-17 16:20:00;2010-12-31;196;293.78999999999996;18
2010-11-23 13:07:00;2010-12-31;37;4503.279999999995;752
2010-06-07 15:40:00;2010-12-31;206;143.19000000000003;27
2010-09-20 16:48:00;2010-12-31;101;3035.54;112
2010-12-10 11:12:00;2010-12-31;20;947.6500000000004;129
2010-11-04 10:22:00;2010-12-31;56;92.6;6
2010-11-14 16:12:00;2010-12-31;46;321.9100000000001;23
2010-12-15 15:47:00;2010-12-31;15;5803.399999999998;459
2010-11-25 10:39:00;2010-12-31;35;544.6;12
2010-11-04 16:07:00;2010-12-31;56;107.55000000000001;6
2010-11-23 10:41:00;2010-12-31;37;605.7;41
2010-06-04 10:10:00;2010-12-31;209;125.3;8
2010-12-02 15:00:00;2010-12-31;28;1526.0500000000002;95
2010-09-29 11:40:00;2010-12-31;92;923.8499999999999;17
2010-10-14 13:38:00;2010-12-31;77;327.67999999999995;19
2010-09-30 14:20:00;2010-12-31;91;1815.7200000000005;103
2010-12-02 12:50:00;2010-12-31;28;8608.169999999998;323
2010-09-07 16:21:00;2010-12-31;114;208.62;12
2010-03-30 15:25:00;2010-12-31;275;156.86999999999998;41
2010-11-29 10:50:00;2010-12-31;31;1588.5700000000004;127
2010-09-16 16:55:00;2010-12-31;105;465.45000000000005;16
2010-12-08 12:11:00;2010-12-31;22;4172.041;302
2010-09-05 12:44:00;2010-12-31;116;807.1500000000001;84
2010-12-02 09:43:00;2010-12-31;28;1829.810000000001;213
2010-08-03 09:15:00;2010-12-31;149;2579.0399999999995;103
2010-11-25 14:25:00;2010-12-31;35;3320.119999999994;212
2010-11-18 10:45:00;2010-12-31;42;2225.939999999999;148
2010-12-16 15:29:00;2010-12-31;14;549.4000000000001;10
2010-03-19 11:45:00;2010-12-31;286;13916.34;2
2010-09-23 09:33:00;2010-12-31;98;143.05;5
2010-10-01 14:07:00;2010-12-31;90;1223.1100000000001;69
2010-02-11 10:25:00;2010-12-31;322;370.6299999999999;25
2010-09-09 13:51:00;2010-12-31;112;516.0;15
2010-08-20 15:58:00;2010-12-31;132;12936.869999999979;986
2010-12-03 15:16:00;2010-12-31;27;30563.399999999998;88
2010-04-06 11:47:00;2010-12-31;268;321.45000000000005;18
2010-04-14 13:56:00;2010-12-31;260;1006.5400000000002;28
2010-10-17 13:33:00;2010-12-31;74;280.88000000000005;16
2010-10-26 15:27:00;2010-12-31;65;138.84;37
2010-10-17 12:59:00;2010-12-31;74;1059.1399999999999;88
2010-03-18 07:32:00;2010-12-31;287;45.6;2
2010-12-13 16:38:00;2010-12-31;17;1081.05;23
2010-10-04 15:10:00;2010-12-31;87;307.95000000000005;17
2010-09-02 16:40:00;2010-12-31;119;124.08;8
2010-12-17 11:43:00;2010-12-31;13;177.15;12
2010-10-05 15:43:00;2010-12-31;86;1399.3600000000001;18
2010-08-29 10:38:00;2010-12-31;123;848.3299999999998;43
2010-11-25 16:55:00;2010-12-31;35;3318.040000000001;129
2010-10-18 08:11:00;2010-12-31;73;3582.619999999998;199
2010-07-19 12:48:00;2010-12-31;164;221.83000000000004;14
2010-12-16 14:35:00;2010-12-31;14;1962.0099999999989;138
2010-06-28 12:04:00;2010-12-31;185;1995.6499999999999;92
2010-11-05 08:21:00;2010-12-31;55;933.8400000000001;57
2010-11-26 10:36:00;2010-12-31;34;1142.38;14
2010-10-05 15:17:00;2010-12-31;86;1369.8600000000001;89
2010-11-30 10:40:00;2010-12-31;30;2464.2700000000004;162
2010-05-07 15:09:00;2010-12-31;237;613.6800000000001;4
2010-08-04 09:13:00;2010-12-31;148;1535.3700000000001;83
2010-10-17 14:26:00;2010-12-31;74;540.15;57
2010-09-12 16:17:00;2010-12-31;109;543.5000000000002;125
2010-09-20 13:08:00;2010-12-31;101;1513.84;43
2010-12-10 09:33:00;2010-12-31;20;4373.049999999997;228
2010-10-27 13:04:00;2010-12-31;64;913.6199999999998;40
2010-12-13 15:37:00;2010-12-31;17;15006.740000000022;691
2010-09-06 13:20:00;2010-12-31;115;758.6700000000002;23
2010-11-18 10:44:00;2010-12-31;42;1607.0599999999995;77
2010-12-17 14:24:00;2010-12-31;13;2110.699999999999;200
2010-09-30 13:30:00;2010-12-31;91;3109.6099999999997;53
2010-11-11 17:55:00;2010-12-31;49;689.11;26
2010-06-15 13:36:00;2010-12-31;198;144.15;11
2010-10-15 11:07:00;2010-12-31;76;2766.399999999999;152
2010-04-30 12:58:00;2010-12-31;244;340.5;11
2010-10-04 15:14:00;2010-12-31;87;2029.34;137
2010-12-15 13:38:00;2010-12-31;15;920.4699999999998;32
2010-12-02 15:08:00;2010-12-31;28;30.0;2
2010-09-12 13:20:00;2010-12-31;109;890.9399999999997;26
2010-05-20 17:00:00;2010-12-31;224;943.9700000000004;51
2010-12-02 13:08:00;2010-12-31;28;2148.910000000002;130
2010-11-29 16:41:00;2010-12-31;31;1108.8199999999997;74
2010-11-28 12:05:00;2010-12-31;32;1539.24;105
2010-08-11 10:16:00;2010-12-31;141;385.03;28
2010-12-07 11:26:00;2010-12-31;23;40982.42;44
2010-11-18 18:14:00;2010-12-31;42;914.5999999999999;31
2010-11-11 14:08:00;2010-12-31;49;548.8000000000001;25
2010-06-21 11:40:00;2010-12-31;192;714.5100000000002;36
2010-11-19 14:40:00;2010-12-31;41;107.01000000000002;29
2010-10-07 18:19:00;2010-12-31;84;433.3;26
2010-03-28 10:54:00;2010-12-31;277;139.94000000000003;35
2010-11-28 12:32:00;2010-12-31;32;713.2200000000004;205
2010-07-01 12:34:00;2010-12-31;182;109.72999999999999;8
2010-07-01 10:16:00;2010-12-31;182;96.55000000000001;11
2010-12-13 11:47:00;2010-12-31;17;2247.060000000001;125
2010-08-20 17:15:00;2010-12-31;132;340.48;15
2010-12-23 15:16:00;2010-12-31;7;17739.49000000004;509
2010-10-05 16:43:00;2010-12-31;86;273.47999999999996;10
2010-12-07 14:31:00;2010-12-31;23;2648.559999999997;308
2010-10-03 12:52:00;2010-12-31;88;438.4599999999999;22
2010-12-06 11:38:00;2010-12-31;24;1335.0599999999997;199
2010-09-09 19:56:00;2010-12-31;112;1236.4299999999992;252
2010-12-01 11:21:00;2010-12-31;29;1866.920000000002;372
2010-04-01 15:40:00;2010-12-31;273;148.96000000000004;20
2010-11-23 15:02:00;2010-12-31;37;244.44000000000003;3
2010-10-22 15:24:00;2010-12-31;69;1353.7899999999995;87
2010-12-20 15:35:00;2010-12-31;10;5182.53;629
2010-05-05 14:11:00;2010-12-31;239;94.53;4
2010-03-23 16:50:00;2010-12-31;282;174.02;20
2010-11-08 10:57:00;2010-12-31;52;508.5199999999998;71
2010-09-28 14:16:00;2010-12-31;93;33.099999999999994;5
2010-11-26 12:05:00;2010-12-31;34;434.7499999999999;87
2010-07-28 12:41:00;2010-12-31;155;313.91999999999996;6
2010-11-17 10:32:00;2010-12-31;43;6878.880000000003;222
2010-03-03 16:51:00;2010-12-31;302;111.71999999999998;25
2010-10-26 18:58:00;2010-12-31;65;1449.1399999999996;11
2010-05-27 12:17:00;2010-12-31;217;118.64000000000001;22
2010-10-31 16:21:00;2010-12-31;60;1023.96;151
2010-12-05 13:00:00;2010-12-31;25;686.5600000000001;210
2010-12-13 10:36:00;2010-12-31;17;155.25;4
2010-12-06 13:12:00;2010-12-31;24;1169.3100000000002;56
2010-10-03 15:55:00;2010-12-31;88;7.9;1
2010-11-21 11:40:00;2010-12-31;39;1572.47;97
2010-10-19 12:01:00;2010-12-31;72;871.78;50
2010-10-29 08:36:00;2010-12-31;62;1027.15;37
2010-11-04 09:59:00;2010-12-31;56;260.85;27
2010-12-05 15:12:00;2010-12-31;25;1280.5600000000002;268
